,Unnamed: 0,PLAYER,TEAM,AGE,DATE OF BIRTH,COUNTRY,WEIGHT,HEIGHT,POS,HANDED,DRAFTED,SLIDE CAND.,WAIVERS EXEMPT,ARB. ELIG,GP,G,A,P,P/GP,+/-,Sh,Sh%,TOI,ixG,iSh,iCF,iFF,ixG60,iSh60,iCF60,iFF60,SF,SA,SF%,CF,CA,CF%,FF,FA,FF%,xGF,xGA,xGF%,W,L,SO,GAA,Sv%,GA60,xGA60,GSAx60,SIGNING TEAM,TYPE,EXTENSION,SIGNING DATE,SIGNING AGE,ARB. ELIG.1,ARB. REQ,CLAUSE,LENGTH,SIGNING,EXPIRY,EXP. YEAR,CAP HIT,CAP HIT %,AAV,SALARY,BASE SALARY,MINORS,S.BONUS,P.BONUS
45,45,Ryan Suter,DAL,35,"Jan. 21, 1985",United States,206 lbs - 93 kg,"6'2"" - 188 cm",LD,Left,7 - Round 1 - 2003 (NSH),,,,56,3,16,19,0.34,9,86,0.03,22:11,3.64,83,193,121,0.18,4.13,9.64,6.04,585,644,47.6,1062,1164,47.71,818,878,48.23,52.85,49.97,51.4,,,,,,,,,MIN,Standard (1-way),,"Jul. 4, 2012",27,,,NMC,13,UFA,UFA,2025,"$7,538,462 ",12.60%,"$7,538,462 ","$8,000,000 ","$8,000,000 ","$8,000,000 ",$0 ,$0 
46,46,Zach Parise,,35,"Jul. 28, 1984",United States,195 lbs - 88 kg,"5'11"" - 180 cm",LW,Left,17 - Round 1 - 2003 (NJD),,,,45,7,11,18,0.4,7,90,0.08,13:56,9.75,88,119,111,0.96,8.63,11.67,10.89,305,300,50.41,533,568,48.41,413,414,49.94,31.35,24.87,55.76,,,,,,,,,MIN,Standard (1-way),,"Jul. 4, 2012",27,,,NMC,13,UFA,UFA,2025,"$7,538,462 ",12.60%,"$7,538,462 ","$8,000,000 ","$8,000,000 ","$8,000,000 ",$0 ,$0 
47,47,Aaron Ekblad,FLA,24,"Feb. 7, 1996",Canada,215 lbs - 98 kg,"6'4"" - 193 cm",RD,Right,1 - Round 1 - 2014 (FLA),,,,35,11,11,22,0.63,5,101,0.11,25:05:00,6.81,101,193,144,0.47,6.9,13.19,9.84,527,401,56.79,867,692,55.61,689,552,55.52,52.76,38.31,57.93,,,,,,,,,FLA,Standard (1-way),✔,"Jul. 1, 2016",20,,,,8,RFA,UFA,2025,"$7,500,000 ",10.30%,"$7,500,000 ","$6,000,000 ","$2,000,000 ","$6,000,000 ","$4,000,000 ",$0 
48,48,Vladimir Tarasenko,FLA,28,"Dec. 13, 1991",Russia,225 lbs - 102 kg,"6'0"" - 183 cm",RW,Left,16 - Round 1 - 2010 (STL),,,,24,4,10,14,0.58,-7,65,0.06,17:25,4.84,65,111,81,0.7,9.33,15.93,11.62,248,173,58.91,445,370,54.6,326,257,55.92,19.54,18.21,51.76,,,,,,,,,STL,Standard (1-way),,"Jul. 7, 2015",23,,,NTC,8,RFA,UFA,2023,"$7,500,000 ",10.50%,"$7,500,000 ","$5,500,000 ","$5,500,000 ","$5,500,000 ",$0 ,$0 
49,49,Ryan O'Reilly,NSH,29,"Feb. 7, 1991",Canada,216 lbs - 98 kg,"6'1"" - 185 cm",C,Left,33 - Round 2 - 2009 (COL),,,,56,24,30,54,0.96,26,129,0.19,20:44,12.15,123,178,154,0.64,6.52,9.43,8.16,648,532,54.92,1136,970,53.94,840,736,53.3,57.15,59.49,49,,,,,,,,,BUF,Standard (1-way),✔,"Jul. 3, 2015",25,,,,7,UFA,UFA,2023,"$7,500,000 ",10.50%,"$7,500,000 ","$6,000,000 ","$1,000,000 ","$6,000,000 ","$5,000,000 ",$0 
50,0,Nico Hischier,NJD,21,"Jan. 4, 1999",Switzerland,175 lbs - 79 kg,"6'1"" - 185 cm",C,Left,1 - Round 1 - 2017 (NJD),,,,21,6,5,11,0.52,-9,44,0.14,18:31,5.14,44,77,62,0.79,6.79,11.88,9.57,193,192,50.13,375,351,51.65,267,273,49.44,17.89,18.36,49.35,,,,,,,,,NJD,Standard (1-way),✔,"Oct. 18, 2019",21,,,,7,RFA,UFA,2027,"$7,250,000 ",8.90%,"$7,250,000 ","$7,000,000 ","$4,000,000 ","$7,000,000 ","$3,000,000 ",$0 
51,1,David Krejci,,34,"Apr. 28, 1986",Czech Republic,188 lbs - 85 kg,"6'0"" - 183 cm",C,Right,63 - Round 2 - 2004 (BOS),,,,51,8,36,44,0.86,16,83,0.1,17:08,7.29,83,141,112,0.5,5.7,9.68,7.69,536,346,60.77,975,616,61.28,753,479,61.12,46.52,24.65,65.36,,,,,,,,,BOS,Standard (1-way),✔,"Sep. 7, 2014",28,,,M-NTC,6,UFA,UFA,2021,"$7,250,000 ",10.50%,"$7,250,000 ","$7,000,000 ","$7,000,000 ","$7,000,000 ",$0 ,$0 
52,2,Kris Letang,PIT,33,"Apr. 24, 1987",Canada,201 lbs - 91 kg,"6'0"" - 183 cm",RD,Right,62 - Round 3 - 2005 (PIT),,,,55,7,38,45,0.82,19,132,0.05,24:38:00,5.14,132,261,179,0.23,5.84,11.55,7.92,734,663,52.54,1265,1135,52.71,977,900,52.05,72.67,61.48,54.17,,,,,,,,,PIT,Standard (1-way),✔,"Jul. 1, 2013",27,,,"M-NTC, NMC",8,UFA,UFA,2022,"$7,250,000 ",11.30%,"$7,250,000 ","$7,250,000 ","$7,250,000 ","$7,250,000 ",$0 ,$0 
53,3,Clayton Keller,UTA,21,"Jul. 29, 1998",United States,170 lbs - 77 kg,"5'10"" - 178 cm","LW, RW",Left,7 - Round 1 - 2016 (ARI),,,,56,14,21,35,0.63,-5,124,0.11,16:39,13.11,124,212,176,0.84,7.98,13.64,11.32,536,391,57.82,1010,694,59.27,762,530,58.98,50.83,39.54,56.25,,,,,,,,,ARI,Standard (1-way),✔,"Sep. 4, 2019",21,,,,8,RFA,UFA,2028,"$7,150,000 ",8.80%,"$7,150,000 ","$5,500,000 ","$2,500,000 ","$5,500,000 ","$3,000,000 ",$0 
54,4,Kyle Connor,WPG,23,"Dec. 9, 1996",United States,182 lbs - 83 kg,"6'1"" - 185 cm",LW,Left,17 - Round 1 - 2015 (WPG),,,,56,26,24,50,0.89,-4,166,0.16,18:44,18.26,159,293,219,1.08,9.38,17.28,12.91,573,452,55.9,1060,829,56.11,782,627,55.5,55.24,52.5,51.27,,,,,,,,,WPG,Standard (1-way),,"Sep. 28, 2019",22,,,,7,RFA,UFA,2026,"$7,142,857 ",8.80%,"$7,142,857 ","$8,000,000 ","$8,000,000 ","$8,000,000 ",$0 ,$0 
55,5,Kevin Hayes,STL,28,8-May-92,United States,216 lbs - 98 kg,"6'5"" - 196 cm",C,Left,24 - Round 1 - 2010 (CHI),,,,55,12,19,31,0.56,-2,127,0.09,17:31,14.76,127,226,178,0.92,7.91,14.07,11.08,488,456,51.69,888,805,52.45,689,635,52.04,49.41,42.79,53.59,,,,,,,,,PHI,Standard (1-way),✔,"Jun. 18, 2019",27,,,NMC,7,UFA,UFA,2026,"$7,142,857 ",9.00%,"$7,142,857 ","$7,500,000 ","$3,750,000 ","$7,500,000 ","$3,750,000 ",$0 
56,6,Mathew Barzal,NYI,23,26-May-97,Canada,187 lbs - 85 kg,"6'0"" - 183 cm","C, RW",Right,16 - Round 1 - 2015 (NYI),,,,55,17,28,45,0.82,15,134,0.13,18:43,16.97,134,217,173,0.99,7.8,12.63,10.07,632,411,60.59,1076,770,58.29,833,565,59.59,62.48,37.95,62.21,,,,,,,,,NYI,Standard (1-way),,"Jan. 9, 2021",23,,,,3,RFA,RFA,2023,"$7,000,000 ",8.60%,"$7,000,000 ","$4,000,000 ","$3,000,000 ","$4,000,000 ","$1,000,000 ",$0 
57,7,Matthew Tkachuk,FLA,22,"Dec. 11, 1997",United States,202 lbs - 92 kg,"6'2"" - 188 cm",RW,Left,6 - Round 1 - 2016 (CGY),,,✔,56,16,27,43,0.77,6,151,0.11,18:09,17.73,140,235,189,1.12,8.9,14.94,12.02,586,392,59.92,1063,691,60.6,808,546,59.68,56.28,36.34,60.76,,,,,,,,,CGY,Standard (1-way),,"Sep. 25, 2019",21,,,,3,RFA,RFA,2022,"$7,000,000 ",8.60%,"$7,000,000 ","$7,000,000 ","$3,500,000 ","$7,000,000 ","$3,500,000 ",$0 
58,8,Anders Lee,NYI,29,"Jul. 3, 1990",United States,231 lbs - 105 kg,"6'3"" - 191 cm",LW,Left,152 - Round 6 - 2009 (NYI),,,,27,12,7,19,0.7,11,80,0.15,17:31,9.59,80,117,99,1.22,10.14,14.84,12.55,298,194,60.57,520,359,59.16,401,269,59.85,32.15,17.85,64.31,,,,,,,,,NYI,Standard (1-way),,"Jul. 1, 2019",28,,,NTC,7,UFA,UFA,2026,"$7,000,000 ",8.60%,"$7,000,000 ","$5,850,000 ","$5,850,000 ","$5,850,000 ",$0 ,$0 
59,9,Joe Pavelski,DAL,35,"Jul. 11, 1984",United States,195 lbs - 88 kg,"5'11"" - 180 cm",RW,Right,205 - Round 7 - 2003 (SJS),,,,56,25,26,51,0.91,22,139,0.18,19:01,18.45,139,242,211,1.04,7.83,13.63,11.88,605,403,60.02,1184,751,61.19,889,565,61.14,64.77,38.51,62.71,,,,,,,,,DAL,Standard (1-way),,"Jul. 1, 2019",34,,,NMC,3,UFA,UFA,2022,"$7,000,000 ",8.60%,"$7,000,000 ","$5,000,000 ","$1,000,000 ","$5,000,000 ","$4,000,000 ",$0 
60,10,Max Pacioretty,WSH,31,"Nov. 20, 1988",United States,215 lbs - 98 kg,"6'2"" - 188 cm",LW,Left,22 - Round 1 - 2007 (MTL),,,,48,24,27,51,1.06,20,174,0.14,17:56,16.5,174,285,231,1.14,12.12,19.86,16.1,553,379,59.33,984,723,57.64,749,513,59.35,56.22,33.47,62.68,,,,,,,,,VGK,Standard (1-way),✔,"Sep. 10, 2018",30,,,M-NTC,4,UFA,UFA,2023,"$7,000,000 ",8.80%,"$7,000,000 ","$7,000,000 ","$7,000,000 ","$7,000,000 ",$0 ,$0 
61,11,Marc-André Fleury,MIN,35,"Nov. 28, 1984",Canada,185 lbs - 84 kg,"6'2"" - 188 cm",G,Left,1 - Round 1 - 2003 (PIT),,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,10,6,1.99,0.928,2.04,2.55,0.51,VGK,Standard (1-way),✔,"Jul. 13, 2018",34,,,M-NTC,3,UFA,UFA,2022,"$7,000,000 ",8.80%,"$7,000,000 ","$6,500,000 ","$6,500,000 ","$6,500,000 ",$0 ,$0 
62,12,James van Riemsdyk,BOS,31,4-May-89,United States,217 lbs - 98 kg,"6'3"" - 191 cm","LW, RW",Left,2 - Round 1 - 2007 (PHI),,,,56,17,26,43,0.77,2,132,0.13,16:32,14.76,132,197,169,0.96,8.55,12.76,10.95,538,368,59.38,1034,653,61.29,765,492,60.86,51.3,30.12,63.01,,,,,,,,,PHI,Standard (1-way),,"Jul. 1, 2018",29,,,,5,UFA,UFA,2023,"$7,000,000 ",8.80%,"$7,000,000 ","$7,000,000 ","$6,000,000 ","$7,000,000 ","$1,000,000 ",$0 
63,13,Evander Kane,EDM,28,"Aug. 2, 1991",Canada,210 lbs - 95 kg,"6'2"" - 188 cm","LW, RW",Left,4 - Round 1 - 2009 (ATL),,,,56,22,27,49,0.88,-1,194,0.11,20:11,20.87,193,321,254,1.12,10.39,17.28,13.67,628,591,51.52,1132,1032,52.31,849,804,51.36,64.89,55.36,53.96,,,,,,,,,SJS,Standard (1-way),✔,24-May-18,26,,,M-NTC,7,UFA,UFA,2025,"$7,000,000 ",9.30%,"$7,000,000 ","$6,000,000 ","$3,000,000 ","$6,000,000 ","$3,000,000 ",$0 
64,14,Marc-Édouard Vlasic,SJS,33,"Mar. 30, 1987",Canada,205 lbs - 93 kg,"6'1"" - 185 cm",LD/RD,Left,35 - Round 2 - 2005 (SJS),,,,51,1,5,6,0.12,-8,37,0.03,17:30,1.39,37,86,62,0.1,2.54,5.91,4.26,371,465,44.38,664,903,42.37,514,670,43.41,30.5,39.32,43.68,,,,,,,,,SJS,Standard (1-way),✔,"Jul. 1, 2017",31,,,NMC,8,UFA,UFA,2026,"$7,000,000 ",9.30%,"$7,000,000 ","$7,250,000 ","$2,250,000 ","$7,250,000 ","$5,000,000 ",$0 
65,15,Tuukka Rask,,33,"Mar. 10, 1987",Finland,176 lbs - 80 kg,"6'3"" - 191 cm",G,Left,21 - Round 1 - 2005 (TOR),,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,5,2,2.28,0.913,2.27,2.25,-0.02,BOS,Standard (1-way),,"Jul. 10, 2013",26,✔,,,8,RFA,UFA,2021,"$7,000,000 ",10.90%,"$7,000,000 ","$6,500,000 ","$6,500,000 ","$6,500,000 ",$0 ,$0 
66,16,William Nylander,TOR,24,1-May-96,Canada,202 lbs - 92 kg,"6'0"" - 183 cm",RW,Right,8 - Round 1 - 2014 (TOR),,,,51,17,25,42,0.82,10,133,0.13,16:36,17.69,129,207,174,1.3,9.52,15.27,12.83,491,336,59.37,902,614,59.5,691,471,59.47,55.96,29.7,65.33,,,,,,,,,TOR,Standard (1-way),,"Dec. 1, 2018",22,,,,6,RFA,UFA,2024,"$6,962,366 ",8.80%,"$6,962,366 ","$6,000,000 ","$2,500,000 ","$6,000,000 ","$3,500,000 ",$0 
67,17,Patrice Bergeron,,34,"Jul. 24, 1985",Canada,195 lbs - 88 kg,"6'1"" - 185 cm",C,Right,45 - Round 2 - 2003 (BOS),,,,54,23,25,48,0.89,27,182,0.13,18:13,18.96,182,298,256,1.15,11.1,18.18,15.62,683,356,65.73,1172,668,63.7,929,506,64.73,60.69,33.85,64.2,,,,,,,,,BOS,Standard (1-way),✔,"Jul. 12, 2013",28,,,"M-NTC, NMC",8,UFA,UFA,2022,"$6,875,000 ",10.70%,"$6,875,000 ","$4,375,000 ","$3,375,000 ","$4,375,000 ","$1,000,000 ",$0 
68,18,Patrik Laine,CBJ,22,"Apr. 19, 1998",Finland,206 lbs - 93 kg,"6'5"" - 196 cm","C, RW, LW",Right,2 - Round 1 - 2016 (WPG),,,✔,46,12,12,24,0.52,-28,82,0.15,17:27,5.36,82,160,109,0.4,6.13,11.97,8.15,409,429,48.81,675,737,47.8,525,571,47.9,29.51,41.44,41.59,,,,,,,,,WPG,Standard (1-way),,"Sep. 27, 2019",21,,,,2,RFA,RFA,2021,"$6,750,000 ",8.30%,"$6,750,000 ","$7,500,000 ","$7,500,000 ","$7,500,000 ",$0 ,$0 
69,19,Brayden Point,TBL,24,"Mar. 13, 1996",Canada,166 lbs - 75 kg,"5'10"" - 178 cm","C, RW",Right,79 - Round 3 - 2014 (TBL),,,✔,56,23,25,48,0.86,2,131,0.18,18:26,17.05,131,213,178,0.99,7.61,12.38,10.35,595,421,58.56,1064,728,59.38,811,546,59.76,61.56,36.47,62.79,,,,,,,,,TBL,Standard (1-way),,"Sep. 23, 2019",23,,,,3,RFA,RFA,2022,"$6,750,000 ",8.30%,"$6,750,000 ","$6,000,000 ","$2,500,000 ","$6,000,000 ","$3,500,000 ",$0 
70,20,Ivan Provorov,CBJ,23,"Jan. 13, 1997",Russia,201 lbs - 91 kg,"6'1"" - 185 cm",LD,Left,7 - Round 1 - 2015 (PHI),,,,56,7,19,26,0.46,4,126,0.06,24:59:00,5.54,126,252,166,0.24,5.4,10.8,7.11,673,703,48.91,1236,1266,49.4,931,967,49.05,60.77,67.95,47.21,,,,,,,,,PHI,Standard (1-way),,"Sep. 12, 2019",22,,,,6,RFA,UFA,2025,"$6,750,000 ",8.30%,"$6,750,000 ","$4,750,000 ","$2,750,000 ","$4,750,000 ","$2,000,000 ",$0 
71,21,Ryan McDonagh,TBL,31,"Jun. 13, 1989",United States,214 lbs - 97 kg,"6'1"" - 185 cm",LD,Left,12 - Round 1 - 2007 (MTL),,,,50,4,8,12,0.24,13,85,0.05,21:53,4.53,85,160,114,0.25,4.66,8.77,6.25,508,536,48.66,883,985,47.27,683,727,48.44,48.62,48.65,49.98,,,,,,,,,TBL,Standard (1-way),✔,"Jul. 1, 2018",30,,,NTC,7,UFA,UFA,2026,"$6,750,000 ",8.50%,"$6,750,000 ","$5,460,000 ","$5,460,000 ","$5,460,000 ",$0 ,$0 
72,22,Johnny Gaudreau,CBJ,26,"Aug. 13, 1993",United States,165 lbs - 75 kg,"5'9"" - 175 cm",LW,Left,104 - Round 4 - 2011 (CGY),,,,56,19,30,49,0.88,2,112,0.17,18:24,11.84,102,180,141,0.74,6.41,11.31,8.86,575,404,58.73,1010,703,58.96,789,549,58.97,57.63,36.61,61.15,,,,,,,,,CGY,Standard (1-way),,"Oct. 10, 2016",22,,,,6,RFA,UFA,2022,"$6,750,000 ",9.20%,"$6,750,000 ","$6,750,000 ","$3,250,000 ","$6,750,000 ","$3,500,000 ",$0 
73,23,Mark Giordano,TOR,36,"Oct. 3, 1983",Canada,200 lbs - 91 kg,"6'1"" - 185 cm",LD,Left,,,,,56,9,17,26,0.46,5,142,0.06,22:56,4.99,126,279,192,0.25,6.38,14.14,9.73,567,572,49.78,1088,1052,50.84,820,764,51.77,55.47,59.73,48.15,,,,,,,,,CGY,Standard (1-way),✔,"Aug. 25, 2015",32,,,M-NTC,6,UFA,UFA,2022,"$6,750,000 ",9.50%,"$6,750,000 ","$6,750,000 ","$6,750,000 ","$6,750,000 ",$0 ,$0 
74,24,David Pastrnak,BOS,24,25-May-96,Czech Republic,194 lbs - 88 kg,"6'0"" - 183 cm",RW,Right,25 - Round 1 - 2014 (BOS),,,,48,20,28,48,1,10,176,0.11,18:36,14.65,176,334,247,0.98,11.82,22.42,16.57,610,323,65.38,1090,555,66.26,853,432,66.38,51.7,26.37,66.22,,,,,,,,,BOS,Standard (1-way),,"Sep. 14, 2017",21,,,,6,RFA,UFA,2023,"$6,666,667 ",8.90%,"$6,666,667 ","$4,000,000 ","$3,000,000 ","$4,000,000 ","$1,000,000 ",$0 
75,25,Torey Krug,STL,29,"Apr. 12, 1991",United States,186 lbs - 84 kg,"5'9"" - 175 cm",LD,Left,,,,,51,2,30,32,0.63,11,110,0.02,22:32,5.3,105,200,143,0.28,5.68,10.82,7.73,637,499,56.07,1092,919,54.3,834,702,54.3,55.74,49.55,52.94,,,,,,,,,STL,Standard (1-way),,"Oct. 9, 2020",29,,,NTC,7,UFA,UFA,2027,"$6,500,000 ",8.00%,"$6,500,000 ","$4,000,000 ","$4,000,000 ","$4,000,000 ",$0 ,$0 
76,26,Chris Kreider,NYR,29,"Apr. 30, 1991",United States,217 lbs - 98 kg,"6'3"" - 191 cm",LW,Left,19 - Round 1 - 2009 (NYR),,,,50,20,10,30,0.6,-1,102,0.2,17:23,17.42,102,177,145,1.2,7.04,12.21,10,511,351,59.28,953,645,59.64,720,474,60.3,57.81,29.1,66.52,,,,,,,,,NYR,Standard (1-way),✔,"Feb. 24, 2020",29,,,NMC,7,UFA,UFA,2027,"$6,500,000 ",8.00%,"$6,500,000 ","$10,000,000 ","$2,000,000 ","$10,000,000 ","$8,000,000 ",$0 
77,27,Brayden Schenn,STL,28,"Aug. 22, 1991",Canada,200 lbs - 91 kg,"6'1"" - 185 cm","C, LW",Left,5 - Round 1 - 2009 (LAK),,,,56,16,20,36,0.64,-2,113,0.14,19:08,14.97,110,176,149,0.86,6.33,10.13,8.58,573,483,54.26,1021,917,52.68,746,662,52.98,53.35,47.35,52.98,,,,,,,,,STL,Standard (1-way),✔,"Oct. 4, 2019",28,,,NTC,8,UFA,UFA,2028,"$6,500,000 ",8.00%,"$6,500,000 ","$8,000,000 ","$8,000,000 ","$8,000,000 ",$0 ,$0 
78,28,Justin Faulk,STL,28,"Mar. 20, 1992",United States,217 lbs - 98 kg,"6'0"" - 183 cm",RD,Right,37 - Round 2 - 2010 (CAR),,,,56,7,18,25,0.45,11,117,0.06,24:15:00,5.54,116,218,146,0.25,5.26,9.89,6.63,601,706,45.98,1048,1254,45.53,794,958,45.32,50.27,67.95,42.52,,,,,,,,,STL,Standard (1-way),✔,"Sep. 24, 2019",28,,,NTC,7,UFA,UFA,2027,"$6,500,000 ",8.00%,"$6,500,000 ","$9,000,000 ","$9,000,000 ","$9,000,000 ",$0 ,$0 
79,29,Paul Stastny,,34,"Dec. 27, 1985",Canada,193 lbs - 88 kg,"6'0"" - 183 cm","C, LW",Left,44 - Round 2 - 2005 (COL),,,,56,13,16,29,0.52,-3,101,0.13,17:24,14.58,99,153,131,0.92,6.24,9.65,8.26,561,400,58.38,1002,755,57.03,746,571,56.64,55.24,42.8,56.34,,,,,,,,,VGK,Standard (1-way),,"Jul. 1, 2018",32,,,M-NTC,3,UFA,UFA,2021,"$6,500,000 ",8.20%,"$6,500,000 ","$5,500,000 ","$5,500,000 ","$5,500,000 ",$0 ,$0 
80,30,Cam Fowler,ANA,28,"Dec. 5, 1991",Canada,214 lbs - 97 kg,"6'2"" - 188 cm",LD/RD,Left,12 - Round 1 - 2010 (ANA),,,,56,5,18,23,0.41,-4,75,0.07,21:45,3.79,75,181,105,0.19,3.69,8.91,5.17,542,579,48.35,1094,1024,51.65,787,796,49.72,50.5,61.57,45.06,,,,,,,,,ANA,Standard (1-way),✔,"Jul. 1, 2017",26,,,M-NTC,8,UFA,UFA,2026,"$6,500,000 ",8.70%,"$6,500,000 ","$4,750,000 ","$4,750,000 ","$4,750,000 ",$0 ,$0 
81,31,Derek Stepan,,30,"Jun. 18, 1990",United States,196 lbs - 89 kg,"6'0"" - 183 cm","C, RW",Right,51 - Round 2 - 2008 (NYR),,,,20,1,5,6,0.3,-6,44,0.02,15:03,3.43,44,70,57,0.68,8.76,13.94,11.35,179,154,53.75,293,279,51.22,243,214,53.17,14.96,14.94,50.03,,,,,,,,,NYR,Standard (1-way),,"Jul. 27, 2015",25,✔,✔,,6,RFA,UFA,2021,"$6,500,000 ",9.10%,"$6,500,000 ","$5,000,000 ","$2,000,000 ","$5,000,000 ","$3,000,000 ",$0 
82,32,Alex DeBrincat,DET,22,"Dec. 18, 1997",United States,165 lbs - 75 kg,"5'7"" - 170 cm","LW, RW",Right,39 - Round 2 - 2016 (CHI),,,,52,32,24,56,1.08,3,155,0.21,20:32,19.13,155,268,199,1.08,8.72,15.07,11.19,586,546,51.77,1015,926,52.29,749,712,51.27,60.71,53.47,53.17,,,,,,,,,CHI,Standard (1-way),✔,"Oct. 3, 2019",22,,,,3,RFA,RFA,2023,"$6,400,000 ",7.90%,"$6,400,000 ","$5,100,000 ","$1,100,000 ","$5,100,000 ","$4,000,000 ",$0 
83,33,John Gibson,ANA,26,"Jul. 14, 1993",United States,215 lbs - 98 kg,"6'2"" - 188 cm",G,Left,39 - Round 2 - 2011 (ANA),,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,19,3,2.99,0.903,2.98,2.87,-0.11,ANA,Standard (1-way),✔,"Aug. 4, 2018",25,✔,,,8,RFA,UFA,2027,"$6,400,000 ",8.10%,"$6,400,000 ","$6,400,000 ","$6,400,000 ","$6,400,000 ",$0 ,$0 
84,34,Sean Monahan,WPG,25,"Oct. 12, 1994",Canada,202 lbs - 92 kg,"6'2"" - 188 cm","C, LW, RW",Left,6 - Round 1 - 2013 (CGY),,,,50,10,18,28,0.56,-6,98,0.1,17:41,13.3,98,154,133,0.9,6.66,10.46,9.03,495,406,54.94,884,697,55.91,692,543,56.03,51.58,35.61,59.15,,,,,,,,,CGY,Standard (1-way),,"Aug. 19, 2016",21,,,M-NTC,7,RFA,UFA,2023,"$6,375,000 ",8.70%,"$6,375,000 ","$6,000,000 ","$2,500,000 ","$6,000,000 ","$3,500,000 ",$0 
85,35,Keith Yandle,,33,"Sep. 9, 1986",United States,192 lbs - 87 kg,"6'1"" - 185 cm",LD,Left,105 - Round 4 - 2005 (ARI),,,,56,3,24,27,0.48,-8,113,0.03,17:14,4.01,113,217,143,0.25,7.02,13.48,8.88,690,391,63.83,1158,623,65.02,901,504,64.13,63.45,34.33,64.89,,,,,,,,,FLA,Standard (1-way),✔,"Jun. 23, 2016",29,,,NMC,7,UFA,UFA,2023,"$6,350,000 ",8.70%,"$6,350,000 ","$5,750,000 ","$2,750,000 ","$5,750,000 ","$3,000,000 ",$0 
86,36,Nathan MacKinnon,COL,24,"Sep. 1, 1995",Canada,200 lbs - 91 kg,"6'0"" - 183 cm",C,Right,1 - Round 1 - 2013 (COL),,,,48,20,45,65,1.35,22,206,0.1,20:21,20.09,206,374,280,1.23,12.64,22.94,17.18,722,333,68.44,1329,591,69.22,992,451,68.75,78.95,30.26,72.29,,,,,,,,,COL,Standard (1-way),,"Jul. 8, 2016",20,,,M-NTC,7,RFA,UFA,2023,"$6,300,000 ",8.60%,"$6,300,000 ","$6,150,000 ","$6,150,000 ","$6,150,000 ",$0 ,$0 
87,37,Matt Murray,TOR,26,25-May-94,Canada,178 lbs - 81 kg,"6'4"" - 193 cm",G,Left,83 - Round 3 - 2012 (PIT),,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,13,2,3.38,0.893,3.38,2.72,-0.66,OTT,Standard (1-way),,"Oct. 9, 2020",26,✔,,,4,RFA,UFA,2024,"$6,250,000 ",7.70%,"$6,250,000 ","$4,000,000 ","$4,000,000 ","$4,000,000 ",$0 ,$0 
88,38,Joshua Morrissey,WPG,25,"Mar. 28, 1995",Canada,195 lbs - 88 kg,"6'0"" - 183 cm",LD,Left,13 - Round 1 - 2013 (WPG),,,,56,4,17,21,0.38,-1,116,0.03,23:32,4.83,113,240,156,0.23,5.3,11.26,7.32,650,682,48.8,1179,1229,48.96,896,942,48.75,59.9,70.17,46.05,,,,,,,,,WPG,Standard (1-way),✔,"Sep. 12, 2019",25,✔,,,8,RFA,UFA,2028,"$6,250,000 ",7.70%,"$6,250,000 ","$8,000,000 ","$8,000,000 ","$8,000,000 ",$0 ,$0 
89,39,Ryan Ellis,PHI,29,"Jan. 3, 1991",Canada,180 lbs - 82 kg,"5'10"" - 178 cm",RD,Right,11 - Round 1 - 2009 (NSH),,,,35,5,13,18,0.51,1,75,0.07,23:46,3.4,75,145,93,0.25,5.41,10.45,6.71,435,413,51.3,778,729,51.63,588,557,51.35,35.97,39.57,47.62,,,,,,,,,NSH,Standard (1-way),✔,"Aug. 14, 2018",28,,,,8,UFA,UFA,2027,"$6,250,000 ",7.90%,"$6,250,000 ","$5,300,000 ","$5,300,000 ","$5,300,000 ",$0 ,$0 
90,40,Alexander Radulov,,33,"Jul. 5, 1986",Russia,205 lbs - 93 kg,"6'1"" - 185 cm",RW,Left,15 - Round 1 - 2004 (NSH),,,,11,4,8,12,1.09,9,25,0.16,17:47,3.51,25,45,34,1.08,7.67,13.8,10.43,125,46,73.09,238,109,68.59,179,73,71.03,13.8,4.96,73.56,,,,,,,,,DAL,Standard (1-way),,"Jul. 3, 2017",30,,,"M-NTC, NMC",5,UFA,UFA,2022,"$6,250,000 ",8.30%,"$6,250,000 ","$4,000,000 ","$1,000,000 ","$4,000,000 ","$3,000,000 ",$0 
91,41,Connor Hellebuyck,WPG,27,19-May-93,United States,207 lbs - 94 kg,"6'4"" - 193 cm",G,Left,130 - Round 5 - 2012 (WPG),,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,17,4,2.58,0.916,2.66,2.94,0.28,WPG,Standard (1-way),,"Jul. 12, 2018",25,✔,✔,,6,RFA,UFA,2024,"$6,166,667 ",7.80%,"$6,166,667 ","$4,500,000 ","$4,500,000 ","$4,500,000 ",$0 ,$0 
